class_id,class_name,clean_accuracy,robust_acc_eps0.005,drop_eps0.005,robust_acc_eps0.01,drop_eps0.01,robust_acc_eps0.02,drop_eps0.02,robust_acc_eps0.04,drop_eps0.04,collapse_rate,max_drop
49,hedgehog,1.0,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.6666666666666667,0.6666666666666667,0.6666666666666667
40,ferry,1.0,0.5555555555555556,0.4444444444444444,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.6666666666666667,0.6666666666666667,0.6666666666666667
32,dollar_bill,1.0,0.5,0.5,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.6666666666666667,0.6666666666666667,0.6666666666666667
30,cup,1.0,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.6666666666666667,0.6666666666666667,0.6666666666666667
58,llama,0.8333333333333334,0.5,0.33333333333333337,0.16666666666666666,0.6666666666666667,0.16666666666666666,0.6666666666666667,0.16666666666666666,0.6666666666666667,0.8333333333333334,0.6666666666666667
28,crocodile,0.6666666666666666,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.6666666666666666,1.0,0.6666666666666666
0,Faces,0.96875,0.875,0.09375,0.71875,0.25,0.4375,0.53125,0.3125,0.65625,0.6875,0.65625
55,ketch,0.8571428571428571,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.5714285714285714,0.21428571428571427,0.6428571428571428,0.21428571428571427,0.6428571428571428,0.7857142857142857,0.6428571428571428
75,revolver,1.0,0.6,0.4,0.5,0.5,0.4,0.6,0.4,0.6,0.6,0.6
90,sunflower,1.0,0.8333333333333334,0.16666666666666663,0.5833333333333334,0.41666666666666663,0.4166666666666667,0.5833333333333333,0.4166666666666667,0.5833333333333333,0.5833333333333333,0.5833333333333333
39,ewer,1.0,0.6666666666666666,0.33333333333333337,0.5,0.5,0.5,0.5,0.4166666666666667,0.5833333333333333,0.5833333333333333,0.5833333333333333
35,electric_guitar,0.5714285714285714,0.14285714285714285,0.42857142857142855,0.0,0.5714285714285714,0.0,0.5714285714285714,0.0,0.5714285714285714,1.0,0.5714285714285714
